,Hydropower,Environment,Recession,Sugar,Cotton
2017-01-22,5700000000.0,4731000000.0,3750000000.0,5142000000.0,1939000000.0
2017-01-23,5700000000.0,4721000000.0,3753000000.0,5143000000.0,1937000000.0
2017-01-24,5700000000.0,4711000000.0,3756000000.0,5145000000.0,1932000000.0
2017-01-25,5700000000.0,4701000000.0,3759000000.0,5146000000.0,1930000000.0
2017-01-26,5700000000.0,4691000000.0,3762000000.0,5147000000.0,1925000000.0
2017-01-27,5700000000.0,4681000000.0,3764000000.0,5148000000.0,1924000000.0
2017-01-28,5700000000.0,4671000000.0,3767000000.0,5149000000.0,1918000000.0
2017-01-29,5700000000.0,4661000000.0,3770000000.0,5150000000.0,1917000000.0
2017-01-30,5700000000.0,4651000000.0,3773000000.0,5151000000.0,1912000000.0
2017-01-31,5700000000.0,4644000000.0,3780000000.0,5156000000.0,1917000000.0
2017-02-01,5700000000.0,4636000000.0,3784000000.0,5159000000.0,1914000000.0
2017-02-02,5700000000.0,4627000000.0,3789000000.0,5162000000.0,1915000000.0
2017-02-03,5700000000.0,4618000000.0,3792000000.0,5163000000.0,1911000000.0
2017-02-04,5700000000.0,4608000000.0,3795000000.0,5164000000.0,1911000000.0
2017-02-05,5700000000.0,4598000000.0,3798000000.0,5165000000.0,1907000000.0
2017-02-06,5700000000.0,4587000000.0,3801000000.0,5166000000.0,1906000000.0
2017-02-07,5700000000.0,4577000000.0,3805000000.0,5167000000.0,1902000000.0
2017-02-08,5700000000.0,4567000000.0,3807000000.0,5168000000.0,1901000000.0
2017-02-09,5700000000.0,4556000000.0,3810000000.0,5168000000.0,1896000000.0
2017-02-10,5700000000.0,4545000000.0,3812000000.0,5169000000.0,1894000000.0
2017-02-11,5700000000.0,4535000000.0,3815000000.0,5169000000.0,1890000000.0
2017-02-12,5700000000.0,4524000000.0,3818000000.0,5170000000.0,1888000000.0
2017-02-13,5700000000.0,4516000000.0,3823000000.0,5173000000.0,1886000000.0
2017-02-14,5700000000.0,4513000000.0,3833000000.0,5181000000.0,1892000000.0
2017-02-15,5700000000.0,4506000000.0,3839000000.0,5185000000.0,1892000000.0
2017-02-16,5700000000.0,4499000000.0,3845000000.0,5189000000.0,1894000000.0
2017-02-17,5700000000.0,4491000000.0,3851000000.0,5192000000.0,1893000000.0
2017-02-18,5700000000.0,4503000000.0,3877000000.0,5217000000.0,1920000000.0
2017-02-19,5700000000.0,4512000000.0,3898000000.0,5237000000.0,1947000000.0
2017-02-20,5700000000.0,4513000000.0,3913000000.0,5249000000.0,1969000000.0
2017-02-21,5700000000.0,4510000000.0,3923000000.0,5256000000.0,1984000000.0
2017-02-22,5700000000.0,4504000000.0,3930000000.0,5261000000.0,1998000000.0
2017-02-23,5700000000.0,4495000000.0,3936000000.0,5264000000.0,2002000000.0
2017-02-24,5700000000.0,4488000000.0,3941000000.0,5267000000.0,2012000000.0
2017-02-25,5700000000.0,4483000000.0,3950000000.0,5273000000.0,2023000000.0
2017-02-26,5700000000.0,4480000000.0,3960000000.0,5282000000.0,2039000000.0
2017-02-27,5700000000.0,4480000000.0,3974000000.0,5294000000.0,2058000000.0
2017-02-28,5700000000.0,4478000000.0,3985000000.0,5303000000.0,2077000000.0
2017-03-01,5700000000.0,4473000000.0,3993000000.0,5308000000.0,2093000000.0
2017-03-02,5700000000.0,4465000000.0,3999000000.0,5312000000.0,2103000000.0
2017-03-03,5700000000.0,4456000000.0,4004000000.0,5314000000.0,2113000000.0
2017-03-04,5700000000.0,4448000000.0,4008000000.0,5316000000.0,2115000000.0
2017-03-05,5700000000.0,4438000000.0,4012000000.0,5318000000.0,2122000000.0
2017-03-06,5700000000.0,4428000000.0,4016000000.0,5319000000.0,2124000000.0
2017-03-07,5700000000.0,4418000000.0,4019000000.0,5320000000.0,2128000000.0
2017-03-08,5700000000.0,4408000000.0,4022000000.0,5321000000.0,2128000000.0
2017-03-09,5700000000.0,4397000000.0,4025000000.0,5321000000.0,2131000000.0
2017-03-10,5700000000.0,4386000000.0,4027000000.0,5322000000.0,2129000000.0
2017-03-11,5700000000.0,4375000000.0,4030000000.0,5322000000.0,2131000000.0
2017-03-12,5700000000.0,4364000000.0,4033000000.0,5323000000.0,2129000000.0
2017-03-13,5700000000.0,4353000000.0,4035000000.0,5323000000.0,2129000000.0
2017-03-14,5700000000.0,4343000000.0,4038000000.0,5324000000.0,2128000000.0
2017-03-15,5700000000.0,4332000000.0,4041000000.0,5325000000.0,2129000000.0
2017-03-16,5700000000.0,4322000000.0,4045000000.0,5327000000.0,2127000000.0
2017-03-17,5700000000.0,4312000000.0,4048000000.0,5328000000.0,2130000000.0
2017-03-18,5700000000.0,4301000000.0,4051000000.0,5329000000.0,2128000000.0
2017-03-19,5700000000.0,4297000000.0,4060000000.0,5337000000.0,2138000000.0
2017-03-20,5700000000.0,4293000000.0,4070000000.0,5345000000.0,2144000000.0
2017-03-21,5700000000.0,4288000000.0,4078000000.0,5352000000.0,2156000000.0
2017-03-22,5700000000.0,4286000000.0,4089000000.0,5361000000.0,2166000000.0
2017-03-23,5700000000.0,4287000000.0,4104000000.0,5375000000.0,2186000000.0
2017-03-24,5700000000.0,4289000000.0,4119000000.0,5388000000.0,2202000000.0
2017-03-25,5700000000.0,4290000000.0,4134000000.0,5401000000.0,2222000000.0
2017-03-26,5700000000.0,4291000000.0,4148000000.0,5414000000.0,2245000000.0
2017-03-27,5700000000.0,4288000000.0,4159000000.0,5423000000.0,2262000000.0
2017-03-28,5700000000.0,4295000000.0,4180000000.0,5443000000.0,2292000000.0
2017-03-29,5700000000.0,4296000000.0,4193000000.0,5455000000.0,2312000000.0
2017-03-30,5700000000.0,4294000000.0,4205000000.0,5465000000.0,2332000000.0
2017-03-31,5700000000.0,4288000000.0,4213000000.0,5471000000.0,2341000000.0
2017-04-01,5700000000.0,4280000000.0,4218000000.0,5475000000.0,2352000000.0
2017-04-02,5700000000.0,4271000000.0,4223000000.0,5478000000.0,2357000000.0
2017-04-03,5700000000.0,4261000000.0,4226000000.0,5480000000.0,2364000000.0
2017-04-04,5700000000.0,4256000000.0,4235000000.0,5488000000.0,2372000000.0
2017-04-05,5700000000.0,4252000000.0,4244000000.0,5496000000.0,2386000000.0
2017-04-06,5700000000.0,4247000000.0,4253000000.0,5505000000.0,2396000000.0
2017-04-07,5700000000.0,4244000000.0,4263000000.0,5514000000.0,2412000000.0
2017-04-08,5700000000.0,4237000000.0,4271000000.0,5520000000.0,2419000000.0
2017-04-09,5700000000.0,4228000000.0,4276000000.0,5523000000.0,2428000000.0
2017-04-10,5700000000.0,4217000000.0,4280000000.0,5526000000.0,2431000000.0
2017-04-11,5700000000.0,4206000000.0,4282000000.0,5527000000.0,2437000000.0
2017-04-12,5700000000.0,4194000000.0,4285000000.0,5528000000.0,2437000000.0
2017-04-13,5700000000.0,4182000000.0,4287000000.0,5529000000.0,2441000000.0
2017-04-14,5700000000.0,4171000000.0,4290000000.0,5531000000.0,2442000000.0
2017-04-15,5700000000.0,4159000000.0,4293000000.0,5532000000.0,2447000000.0
2017-04-16,5700000000.0,4148000000.0,4296000000.0,5534000000.0,2448000000.0
2017-04-17,5700000000.0,4137000000.0,4300000000.0,5536000000.0,2455000000.0
2017-04-18,5700000000.0,4129000000.0,4306000000.0,5541000000.0,2459000000.0
2017-04-19,5700000000.0,4120000000.0,4312000000.0,5545000000.0,2468000000.0
2017-04-20,5700000000.0,4111000000.0,4318000000.0,5549000000.0,2472000000.0
2017-04-21,5700000000.0,4106000000.0,4327000000.0,5557000000.0,2484000000.0
2017-04-22,5700000000.0,4108000000.0,4344000000.0,5573000000.0,2499000000.0
2017-04-23,5700000000.0,4105000000.0,4355000000.0,5582000000.0,2514000000.0
2017-04-24,5700000000.0,4099000000.0,4364000000.0,5588000000.0,2530000000.0
2017-04-25,5700000000.0,4100000000.0,4379000000.0,5602000000.0,2546000000.0
2017-04-26,5700000000.0,4099000000.0,4394000000.0,5615000000.0,2564000000.0
2017-04-27,5700000000.0,4101000000.0,4409000000.0,5628000000.0,2588000000.0
2017-04-28,5700000000.0,4103000000.0,4427000000.0,5644000000.0,2613000000.0
2017-04-29,5700000000.0,4107000000.0,4445000000.0,5660000000.0,2638000000.0
2017-04-30,5700000000.0,4117000000.0,4470000000.0,5682000000.0,2668000000.0
2017-05-01,5700000000.0,4129000000.0,4496000000.0,5700000000.0,2701000000.0
2017-05-02,5700000000.0,4134000000.0,4517000000.0,5700000000.0,2728000000.0
2017-05-03,5700000000.0,4143000000.0,4541000000.0,5700000000.0,2759000000.0
2017-05-04,5700000000.0,4179000000.0,4591000000.0,5700000000.0,2817000000.0
2017-05-05,5700000000.0,4215000000.0,4643000000.0,5700000000.0,2877000000.0
2017-05-06,5700000000.0,4236000000.0,4678000000.0,5700000000.0,2922000000.0
2017-05-07,5700000000.0,4247000000.0,4704000000.0,5700000000.0,2956000000.0
2017-05-08,5700000000.0,4251000000.0,4730000000.0,5700000000.0,2990000000.0
2017-05-09,5700000000.0,4260000000.0,4754000000.0,5700000000.0,3022000000.0
2017-05-10,5700000000.0,4272000000.0,4780000000.0,5700000000.0,3057000000.0
2017-05-11,5700000000.0,4285000000.0,4809000000.0,5700000000.0,3094000000.0
2017-05-12,5700000000.0,4308000000.0,4848000000.0,5700000000.0,3140000000.0
2017-05-13,5700000000.0,4320000000.0,4874000000.0,5700000000.0,3175000000.0
2017-05-14,5700000000.0,4323000000.0,4894000000.0,5700000000.0,3202000000.0
2017-05-15,5700000000.0,4333000000.0,4918000000.0,5700000000.0,3234000000.0
2017-05-16,5700000000.0,4336000000.0,4937000000.0,5700000000.0,3260000000.0
2017-05-17,5700000000.0,4348000000.0,4965000000.0,5700000000.0,3296000000.0
2017-05-18,5700000000.0,4366000000.0,4999000000.0,5700000000.0,3337000000.0
2017-05-19,5700000000.0,4376000000.0,5024000000.0,5700000000.0,3369000000.0
2017-05-20,5700000000.0,4378000000.0,5042000000.0,5700000000.0,3394000000.0
2017-05-21,5700000000.0,4376000000.0,5056000000.0,5700000000.0,3414000000.0
2017-05-22,5700000000.0,4371000000.0,5067000000.0,5700000000.0,3433000000.0
2017-05-23,5700000000.0,4365000000.0,5077000000.0,5700000000.0,3449000000.0
2017-05-24,5700000000.0,4361000000.0,5089000000.0,5700000000.0,3467000000.0
2017-05-25,5700000000.0,4362000000.0,5106000000.0,5700000000.0,3490000000.0
2017-05-26,5700000000.0,4359000000.0,5119000000.0,5700000000.0,3509000000.0
2017-05-27,5700000000.0,4355000000.0,5132000000.0,5700000000.0,3528000000.0
2017-05-28,5700000000.0,4352000000.0,5146000000.0,5700000000.0,3547000000.0
2017-05-29,5700000000.0,4348000000.0,5158000000.0,5700000000.0,3564000000.0
2017-05-30,5700000000.0,4348000000.0,5175000000.0,5700000000.0,3587000000.0
2017-05-31,5700000000.0,4345000000.0,5189000000.0,5700000000.0,3606000000.0
2017-06-01,5700000000.0,4341000000.0,5201000000.0,5690000000.0,3623000000.0
2017-06-02,5700000000.0,4355000000.0,5232000000.0,5700000000.0,3658000000.0
2017-06-03,5700000000.0,4362000000.0,5256000000.0,5700000000.0,3686000000.0
2017-06-04,5700000000.0,4365000000.0,5276000000.0,5700000000.0,3711000000.0
2017-06-05,5700000000.0,4373000000.0,5301000000.0,5700000000.0,3739000000.0
2017-06-06,5700000000.0,4375000000.0,5320000000.0,5700000000.0,3763000000.0
2017-06-07,5700000000.0,4374000000.0,5336000000.0,5700000000.0,3782000000.0
2017-06-08,5700000000.0,4377000000.0,5357000000.0,5698000000.0,3806000000.0
2017-06-09,5700000000.0,4383000000.0,5380000000.0,5700000000.0,3832000000.0
2017-06-10,5700000000.0,4387000000.0,5403000000.0,5700000000.0,3857000000.0
2017-06-11,5700000000.0,4387000000.0,5420000000.0,5700000000.0,3876000000.0
2017-06-12,5700000000.0,4383000000.0,5433000000.0,5700000000.0,3892000000.0
2017-06-13,5700000000.0,4377000000.0,5446000000.0,5700000000.0,3907000000.0
2017-06-14,5700000000.0,4371000000.0,5457000000.0,5700000000.0,3920000000.0
2017-06-15,5700000000.0,4364000000.0,5468000000.0,5699000000.0,3932000000.0
2017-06-16,5700000000.0,4356000000.0,5479000000.0,5698000000.0,3944000000.0
2017-06-17,5700000000.0,4349000000.0,5490000000.0,5697000000.0,3956000000.0
2017-06-18,5700000000.0,4342000000.0,5501000000.0,5695000000.0,3967000000.0
2017-06-19,5700000000.0,4334000000.0,5513000000.0,5691000000.0,3979000000.0
2017-06-20,5700000000.0,4327000000.0,5524000000.0,5677000000.0,3990000000.0
2017-06-21,5700000000.0,4321000000.0,5537000000.0,5669000000.0,4002000000.0
2017-06-22,5700000000.0,4318000000.0,5552000000.0,5649000000.0,4016000000.0
2017-06-23,5700000000.0,4312000000.0,5566000000.0,5638000000.0,4029000000.0
2017-06-24,5700000000.0,4308000000.0,5580000000.0,5631000000.0,4041000000.0
2017-06-25,5700000000.0,4302000000.0,5594000000.0,5607000000.0,4053000000.0
2017-06-26,5700000000.0,4298000000.0,5609000000.0,5595000000.0,4066000000.0
2017-06-27,5700000000.0,4299000000.0,5629000000.0,5580000000.0,4083000000.0
2017-06-28,5700000000.0,4297000000.0,5647000000.0,5571000000.0,4098000000.0
2017-06-29,5700000000.0,4297000000.0,5667000000.0,5548000000.0,4114000000.0
2017-06-30,5700000000.0,4294000000.0,5659000000.0,5536000000.0,4128000000.0
2017-07-01,5700000000.0,4295000000.0,5645000000.0,5514000000.0,4144000000.0
2017-07-02,5700000000.0,4295000000.0,5625000000.0,5504000000.0,4159000000.0
2017-07-03,5700000000.0,4294000000.0,5614000000.0,5490000000.0,4174000000.0
2017-07-04,5700000000.0,4297000000.0,5595000000.0,5488000000.0,4192000000.0
2017-07-05,5700000000.0,4307000000.0,5603000000.0,5493000000.0,4216000000.0
2017-07-06,5700000000.0,4311000000.0,5577000000.0,5491000000.0,4234000000.0
2017-07-07,5700000000.0,4313000000.0,5579000000.0,5486000000.0,4250000000.0
2017-07-08,5700000000.0,4315000000.0,5555000000.0,5484000000.0,4266000000.0
2017-07-09,5700000000.0,4320000000.0,5563000000.0,5487000000.0,4284000000.0
2017-07-10,5700000000.0,4336000000.0,5595000000.0,5500000000.0,4312000000.0
2017-07-11,5700000000.0,4348000000.0,5625000000.0,5511000000.0,4337000000.0
2017-07-12,5700000000.0,4377000000.0,5657000000.0,5536000000.0,4377000000.0
2017-07-13,5700000000.0,4394000000.0,5690000000.0,5549000000.0,4406000000.0
2017-07-14,5700000000.0,4409000000.0,5690000000.0,5561000000.0,4432000000.0
2017-07-15,5700000000.0,4463000000.0,5700000000.0,5610000000.0,4496000000.0
2017-07-16,5700000000.0,4508000000.0,5700000000.0,5650000000.0,4551000000.0
2017-07-17,5700000000.0,4545000000.0,5700000000.0,5682000000.0,4599000000.0
2017-07-18,5700000000.0,4566000000.0,5700000000.0,5699000000.0,4632000000.0
2017-07-19,5700000000.0,4582000000.0,5700000000.0,5700000000.0,4661000000.0
2017-07-20,5700000000.0,4588000000.0,5700000000.0,5700000000.0,4682000000.0
2017-07-21,5700000000.0,4588000000.0,5700000000.0,5699000000.0,4698000000.0
2017-07-22,5700000000.0,4589000000.0,5700000000.0,5700000000.0,4716000000.0
2017-07-23,5700000000.0,4586000000.0,5700000000.0,5699000000.0,4732000000.0
2017-07-24,5700000000.0,4580000000.0,5671000000.0,5695000000.0,4745000000.0
2017-07-25,5700000000.0,4576000000.0,5670000000.0,5695000000.0,4763000000.0
2017-07-26,5700000000.0,4567000000.0,5673000000.0,5691000000.0,4776000000.0
2017-07-27,5700000000.0,4559000000.0,5651000000.0,5689000000.0,4791000000.0
2017-07-28,5700000000.0,4545000000.0,5642000000.0,5683000000.0,4803000000.0
2017-07-29,5700000000.0,4533000000.0,5599000000.0,5680000000.0,4817000000.0
2017-07-30,5700000000.0,4531000000.0,5594000000.0,5688000000.0,4842000000.0
2017-07-31,5700000000.0,4520000000.0,5593000000.0,5687000000.0,4859000000.0
2017-08-01,5700000000.0,4503000000.0,5587000000.0,5682000000.0,4872000000.0
2017-08-02,5700000000.0,4483000000.0,5546000000.0,5676000000.0,4883000000.0
2017-08-03,5700000000.0,4459000000.0,5524000000.0,5666000000.0,4892000000.0
2017-08-04,5700000000.0,4433000000.0,5468000000.0,5656000000.0,4899000000.0
2017-08-05,5700000000.0,4407000000.0,5440000000.0,5646000000.0,4906000000.0
2017-08-06,5700000000.0,4391000000.0,5428000000.0,5647000000.0,4925000000.0
2017-08-07,5700000000.0,4463000000.0,5509000000.0,5700000000.0,5029000000.0
2017-08-08,5700000000.0,4534000000.0,5589000000.0,5700000000.0,5135000000.0
2017-08-09,5700000000.0,4573000000.0,5634000000.0,5700000000.0,5209000000.0
2017-08-10,5700000000.0,4584000000.0,5648000000.0,5700000000.0,5256000000.0
2017-08-11,5700000000.0,4578000000.0,5645000000.0,5700000000.0,5285000000.0
2017-08-12,5700000000.0,4562000000.0,5628000000.0,5700000000.0,5304000000.0
2017-08-13,5700000000.0,4539000000.0,5606000000.0,5695000000.0,5317000000.0
2017-08-14,5700000000.0,4513000000.0,5577000000.0,5685000000.0,5325000000.0
2017-08-15,5700000000.0,4484000000.0,5546000000.0,5674000000.0,5331000000.0
2017-08-16,5700000000.0,4453000000.0,5512000000.0,5660000000.0,5335000000.0
2017-08-17,5700000000.0,4419000000.0,5476000000.0,5645000000.0,5338000000.0
2017-08-18,5700000000.0,4397000000.0,5450000000.0,5641000000.0,5350000000.0
2017-08-19,5700000000.0,4368000000.0,5418000000.0,5631000000.0,5356000000.0
2017-08-20,5700000000.0,4337000000.0,5384000000.0,5619000000.0,5361000000.0
2017-08-21,5700000000.0,4304000000.0,5346000000.0,5605000000.0,5363000000.0
2017-08-22,5700000000.0,4269000000.0,5307000000.0,5588000000.0,5363000000.0
2017-08-23,5700000000.0,4236000000.0,5268000000.0,5574000000.0,5364000000.0
2017-08-24,5700000000.0,4210000000.0,5236000000.0,5566000000.0,5371000000.0
2017-08-25,5700000000.0,4188000000.0,5208000000.0,5563000000.0,5382000000.0
2017-08-26,5700000000.0,4164000000.0,5177000000.0,5556000000.0,5391000000.0
2017-08-27,5700000000.0,4139000000.0,5146000000.0,5550000000.0,5398000000.0
2017-08-28,5700000000.0,4111000000.0,5110000000.0,5539000000.0,5401000000.0
2017-08-29,5700000000.0,4081000000.0,5071000000.0,5525000000.0,5401000000.0
2017-08-30,5700000000.0,4049000000.0,5030000000.0,5509000000.0,5398000000.0
2017-08-31,5700000000.0,4036000000.0,5008000000.0,5512000000.0,5413000000.0
2017-09-01,5700000000.0,4034000000.0,4997000000.0,5525000000.0,5439000000.0
2017-09-02,5700000000.0,4025000000.0,4978000000.0,5531000000.0,5454000000.0
2017-09-03,5700000000.0,4007000000.0,4949000000.0,5526000000.0,5457000000.0
2017-09-04,5700000000.0,3999000000.0,4931000000.0,5531000000.0,5467000000.0
2017-09-05,5700000000.0,3983000000.0,4904000000.0,5528000000.0,5467000000.0
2017-09-06,5700000000.0,3980000000.0,4889000000.0,5535000000.0,5476000000.0
2017-09-07,5700000000.0,3984000000.0,4880000000.0,5548000000.0,5487000000.0
2017-09-08,5700000000.0,3977000000.0,4860000000.0,5549000000.0,5484000000.0
2017-09-09,5700000000.0,3973000000.0,4842000000.0,5552000000.0,5480000000.0
2017-09-10,5700000000.0,3977000000.0,4830000000.0,5560000000.0,5479000000.0
2017-09-11,5700000000.0,3970000000.0,4808000000.0,5557000000.0,5465000000.0
2017-09-12,5700000000.0,3959000000.0,4781000000.0,5548000000.0,5442000000.0
2017-09-13,5700000000.0,3949000000.0,4755000000.0,5539000000.0,5418000000.0
2017-09-14,5700000000.0,3953000000.0,4744000000.0,5543000000.0,5405000000.0
2017-09-15,5700000000.0,3959000000.0,4734000000.0,5547000000.0,5389000000.0
2017-09-16,5700000000.0,3958000000.0,4717000000.0,5543000000.0,5363000000.0
2017-09-17,5700000000.0,3980000000.0,4721000000.0,5559000000.0,5354000000.0
2017-09-18,5700000000.0,3998000000.0,4722000000.0,5570000000.0,5339000000.0
2017-09-19,5700000000.0,4015000000.0,4720000000.0,5578000000.0,5318000000.0
2017-09-20,5700000000.0,4024000000.0,4711000000.0,5577000000.0,5285000000.0
2017-09-21,5700000000.0,4033000000.0,4700000000.0,5574000000.0,5248000000.0
2017-09-22,5700000000.0,4040000000.0,4688000000.0,5567000000.0,5206000000.0
2017-09-23,5700000000.0,4065000000.0,4694000000.0,5576000000.0,5178000000.0
2017-09-24,5700000000.0,4114000000.0,4725000000.0,5609000000.0,5173000000.0
2017-09-25,5700000000.0,4144000000.0,4740000000.0,5625000000.0,5147000000.0
2017-09-26,5700000000.0,4165000000.0,4748000000.0,5631000000.0,5111000000.0
2017-09-27,5700000000.0,4176000000.0,4749000000.0,5629000000.0,5064000000.0
2017-09-28,5700000000.0,4183000000.0,4747000000.0,5624000000.0,5013000000.0
2017-09-29,5700000000.0,4187000000.0,4746000000.0,5615000000.0,4958000000.0
2017-09-30,5700000000.0,4198000000.0,4753000000.0,5615000000.0,4910000000.0
2017-10-01,5700000000.0,4204000000.0,4758000000.0,5609000000.0,4856000000.0
2017-10-02,5700000000.0,4207000000.0,4763000000.0,5602000000.0,4800000000.0
2017-10-03,5700000000.0,4217000000.0,4778000000.0,5603000000.0,4751000000.0
2017-10-04,5700000000.0,4221000000.0,4790000000.0,5598000000.0,4697000000.0
2017-10-05,5700000000.0,4223000000.0,4800000000.0,5591000000.0,4640000000.0
2017-10-06,5700000000.0,4222000000.0,4811000000.0,5582000000.0,4582000000.0
2017-10-07,5700000000.0,4220000000.0,4823000000.0,5573000000.0,4523000000.0
2017-10-08,5700000000.0,4217000000.0,4836000000.0,5563000000.0,4464000000.0
2017-10-09,5700000000.0,4214000000.0,4852000000.0,5554000000.0,4407000000.0
